4.810363 1.022279
4.823800 1.022024
4.837237 1.022755
4.850674 1.022632
4.864111 1.023036
4.877547 1.022312
4.890984 1.021703
4.904421 1.020640
4.917858 1.020342
4.931294 1.021028
4.944731 1.020020
4.958168 1.019135
4.971605 1.017861
4.985041 1.016186
4.998478 1.015329
5.011915 1.014640
5.025352 1.011412
5.038789 1.011079
5.052225 1.009158
5.065662 1.006508
5.079099 1.005720
5.092536 1.005251
5.105972 1.002138
5.119409 1.000138
5.132846 1.000580
5.146283 0.997803
5.159719 0.996757
5.173156 0.995106
5.186593 0.994230
5.200030 0.994074
5.213467 0.992257
5.226903 0.991003
5.240340 0.990667
5.253777 0.989120
5.267214 0.990563
5.280650 0.987886
5.294087 0.987647
5.307524 0.986934
5.320961 0.987995
5.334397 0.987995
5.347834 0.987314
5.361271 0.987498
5.374708 0.989510
5.388145 0.989663
5.401581 0.989699
5.415018 0.991369
5.428455 0.992387
5.441892 0.992031
5.455328 0.992981
5.468765 0.992387
5.482202 0.994080
5.495639 0.994575
5.509075 0.996655
5.522512 0.996647
5.535949 0.999302
5.549386 0.999182
5.562823 1.000894
5.576259 1.001278
5.589696 1.002315
5.603133 1.004047
5.616570 1.005173
5.630006 1.005289
5.643443 1.007013
5.656880 1.007271
5.670317 1.007498
5.683753 1.008553
5.697190 1.009109
5.710627 1.009921
5.724064 1.010256
5.737501 1.010260
5.750937 1.010287
5.764374 1.012292
5.777811 1.010366
5.791248 1.011587
5.804684 1.011177
5.818121 1.011269
5.831558 1.011164
5.844995 1.010584
5.858431 1.012557
5.871868 1.009867
5.885305 1.009654
5.898742 1.009323
5.912179 1.009500
5.925615 1.007730
5.939052 1.007187
5.952489 1.008027
5.965926 1.006227
5.979362 1.006341
5.992799 1.005632
6.006236 1.004828
6.019673 1.003534
6.033109 1.003767
6.046546 1.001580
6.059983 1.002005
6.073420 1.001552
6.086857 0.999558
6.100293 0.999260
6.113730 0.999302
6.127167 0.998617
6.140604 0.998265
6.154040 0.997231
6.167477 0.996492
6.180914 0.997100
6.194351 0.996134
6.207788 0.995787
6.221224 0.994575
6.234661 0.994367
6.248098 0.996249
6.261535 0.994375
6.274971 0.995400
6.288408 0.996968
6.301845 0.995675
6.315282 0.995618
6.328718 0.996395
6.342155 0.996242
6.355592 0.995843
6.369029 0.996807
6.382466 0.996083
6.395902 0.998359
6.409339 0.998875
6.422776 0.998858
6.436213 0.998543
6.449649 0.998415
6.463086 0.999282
6.476523 0.999836
6.489960 1.001237
6.503396 1.001521
6.516833 1.001936
6.530270 1.002722
6.543707 1.002190
6.557144 1.003410
6.570580 1.004283
6.584017 1.004825
6.597454 1.004018
6.610891 1.004370
6.624327 1.005492
6.637764 1.005521
6.651201 1.005814
6.664638 1.004764
6.678074 1.006056
6.691511 1.006632
6.704948 1.007558
