0.000000 0.000000
0.009205 0.000000
0.018411 0.000000
0.027616 0.000000
0.036821 0.000000
0.046027 0.000000
0.055232 0.000000
0.064437 0.000000
0.073642 0.000000
0.082848 0.000000
0.092053 0.000000
0.101258 0.000000
0.110464 0.000000
0.119669 0.000000
0.128874 0.000000
0.138080 0.000000
0.147285 0.000000
0.156490 0.000000
0.165695 0.000000
0.174901 0.000000
0.184106 0.000000
0.193311 0.000000
0.202517 0.000000
0.211722 0.000000
0.220927 0.000000
0.230133 0.000000
0.239338 0.000000
0.248543 0.000000
0.257748 0.000000
0.266954 0.000000
0.276159 0.000000
0.285364 0.000000
0.294570 0.000000
0.303775 0.000000
0.312980 0.000000
0.322186 0.000000
0.331391 0.000000
0.340596 0.000000
0.349801 0.000000
0.359007 0.000000
0.368212 0.000000
0.377417 0.000000
0.386623 0.000000
0.395828 0.000000
0.405033 0.000000
0.414239 0.000000
0.423444 0.000000
0.432649 0.000000
0.441854 0.000000
0.451060 0.000000
0.460265 0.000000
0.469470 0.000000
0.478676 0.000000
0.487881 0.000000
0.497086 0.000000
0.506292 0.000000
0.515497 0.000000
0.524702 0.000000
0.533907 0.000000
0.543113 0.000000
0.552318 0.000000
0.561523 0.000000
0.570729 0.000000
0.579934 0.000000
0.589139 0.000000
0.598345 0.000000
0.607550 0.000000
0.616755 0.000000
0.625960 0.000000
0.635166 0.000000
0.644371 0.000000
0.653576 0.000000
0.662782 0.000000
0.671987 0.000000
0.681192 0.000000
0.690398 0.000000
0.699603 0.000000
0.708808 0.000000
0.718014 0.000000
0.727219 0.000000
0.736424 0.000000
0.745629 0.000000
0.754835 0.000000
0.764040 0.000000
0.773245 0.000302
0.782451 0.000000
0.791656 0.000576
0.800861 0.001125
0.810067 0.006049
0.819272 0.018013
0.828477 0.035760
0.837682 0.054274
0.846888 0.095140
0.856093 0.147802
0.865298 0.209561
0.874504 0.313814
0.883709 0.418348
0.892914 0.535993
0.902120 0.677432
0.911325 0.839643
0.920530 1.008516
0.929735 1.141339
0.938941 1.280700
0.948146 1.477613
0.957351 1.583964
0.966557 1.754917
0.975762 1.923377
0.984967 2.042993
0.994173 2.249542
1.003378 2.447521
1.012583 2.694613
1.021788 2.999351
1.030994 3.276541
1.040199 3.518297
1.049404 3.851345
1.058610 3.922969
1.067815 3.845756
1.077020 3.633795
1.086226 3.272595
1.095431 2.918250
1.104636 2.612098
1.113841 2.258111
1.123047 2.020624
1.132252 1.770875
1.141457 1.544001
1.150663 1.381942
1.159868 1.219411
1.169073 1.101002
1.178279 0.975944
1.187484 0.894410
1.196689 0.817149
1.205894 0.753085
1.215100 0.713424
1.224305 0.661693
1.233510 0.630938
1.242716 0.592453
1.251921 0.573518
1.261126 0.543336
1.270332 0.523506
1.279537 0.505735
1.288742 0.497144
1.297947 0.486270
1.307153 0.468333
1.316358 0.452103
1.325563 0.449992
1.334769 0.438844
1.343974 0.446921
1.353179 0.446425
1.362385 0.436624
1.371590 0.458456
1.380795 0.461702
1.390000 0.467731
1.399206 0.471062
1.408411 0.486971
1.417616 0.488086
1.426822 0.508458
1.436027 0.534690
1.445232 0.558307
1.454438 0.578030
1.463643 0.597978
1.472848 0.610865
1.482054 0.620415
1.491259 0.632294
1.500464 0.651893
1.509669 0.668503
1.518875 0.696224
1.528080 0.711501
1.537285 0.729436
1.546491 0.754861
1.555696 0.763895
1.564901 0.743922
1.574107 0.729854
1.583312 0.741898
1.592517 0.732369
1.601722 0.708016
1.610928 0.710178
1.620133 0.718745
1.629338 0.700758
1.638544 0.698133
1.647749 0.719384
1.656954 0.722738
1.666160 0.735193
1.675365 0.745068
1.684570 0.780205
1.693775 0.801441
1.702981 0.833692
1.712186 0.877217
1.721391 0.907029
1.730597 0.943190
1.739802 1.012363
1.749007 1.038258
1.758213 1.090043
1.767418 1.149707
1.776623 1.175068
1.785828 1.239127
1.795034 1.275504
1.804239 1.337905
1.813444 1.420899
1.822650 1.453951
1.831855 1.508347
1.841060 1.572248
1.850266 1.569040
1.859471 1.595753
1.868676 1.601898
1.877881 1.599195
1.887087 1.585352
1.896292 1.576146
1.905497 1.524878
1.914703 1.452177
1.923908 1.402872
1.933113 1.336209
1.942319 1.284078
1.951524 1.228098
1.960729 1.193186
1.969934 1.164301
1.979140 1.145544
1.988345 1.134756
1.997550 1.135727
2.006756 1.144887
2.015961 1.171265
2.025166 1.189501
2.034372 1.207052
2.043577 1.234595
2.052782 1.236117
2.061987 1.252690
2.071193 1.252658
2.080398 1.225796
2.089603 1.204557
2.098809 1.163268
2.108014 1.143830
2.117219 1.103851
2.126425 1.065804
2.135630 1.031159
2.144835 0.980398
2.154041 0.924941
2.163246 0.895086
2.172451 0.861543
2.181656 0.841055
2.190862 0.805433
2.200067 0.790799
2.209272 0.776566
